movie_id,adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job
810693,False,2,2264366,Directing,Sunghoo Park,Sunghoo Park,1.14,/psIsL0Ht5RAiuGYRG2PYFnRz9fI.jpg,6102c55ea217c0005d61a8db,Directing,Director
779782,False,2,116805,Directing,Paul Feig,Paul Feig,4.235,/lcD0BkGKWKynUwtPSEDLAsFdIJX.jpg,5fe7292ec7176d003f7890d8,Directing,Director
788752,False,2,998507,Directing,Stig Svendsen,Stig Svendsen,0.986,,600a1f042a210c004299d9f4,Directing,Director
818397,False,2,10702,Directing,Martin Campbell,Martin Campbell,2.136,/vPT3FJrBE35yRpbbkLWQthhEDcr.jpg,60772f5219ab590057a2a037,Directing,Director
843269,False,2,80931,Directing,Tomoki Kyoda,Tomoki Kyoda,1.176,,61094cb72ea6b9002d0518e4,Directing,Director
566525,False,2,1144604,Directing,Destin Daniel Cretton,Destin Daniel Cretton,2.136,/s8uAUG9egZlRIU0PKNkTkIz9E6g.jpg,5c8965e39251410cf7c195f6,Directing,Director
887379,False,2,2581101,Directing,Juan Schmidt,Juan Schmidt,0.6,,616fa8341089ba0095f758a6,Directing,Director
939210,False,0,2435262,Directing,Matt Stawski,Matt Stawski,0.6,,6308d18cfdf8b70082c0c196,Directing,Director
829799,False,2,26713,Directing,Chuck Russell,Chuck Russell,5.351,/vppcXI2uPEfsBK7vHEXJVrSuup1.jpg,609f27b48390180029eeb127,Directing,Director
585245,False,2,68573,Directing,Walt Becker,Walt Becker,0.6,/mxhqwB0WjXjVH8EgjWDmACPKLxP.jpg,5c7759be0e0a2607ee6210f3,Directing,Director
639933,False,2,138781,Directing,Robert Eggers,Robert Eggers,3.843,/8Mbq0G8FguELKC8zNFunapPpkt5.jpg,5da76c71021cee00182cc3dd,Directing,Director
216015,False,1,1137903,Directing,Sam Taylor-Johnson,Sam Taylor-Johnson,3.149,/4iWEBM7B4nANVZcRaID9XHo4tPl.jpg,52fe4e10c3a368484e20c3ad,Directing,Director
855440,False,0,3177424,Directing,Alberto Palma,Alberto Palma,0.6,,61029fc26517d60029147245,Directing,Director
508943,False,2,930567,Directing,Enrico Casarosa,Enrico Casarosa,1.4,/3UzBWIqYw0T0aLkdp6oEyLzWOE0.jpg,5f22cfa53503980033e31828,Directing,Director
381284,False,2,1141683,Directing,Theodore Melfi,Theodore Melfi,1.75,/hn2z28ofSNRxx4UTo6qOqzYCx0u.jpg,56b40025c3a36806ec0035f0,Directing,Director
726759,False,2,76965,Directing,Jon S. Baird,Jon S. Baird,0.828,/qs6Zx4RpQQ7fUH9X1iOqowZeFJT.jpg,5f18a1367a1bd60037e49689,Directing,Director
337339,False,2,37932,Directing,F. Gary Gray,F. Gary Gray,2.298,/gAM7rzBe0i9LMG7rX24y3ekPW5x.jpg,56b41f91c3a36806f100355a,Directing,Director
177572,False,2,70238,Directing,Chris Williams,Chris Williams,3.975,/eE2NDdeKN1DC3XuV6L4xuEbVaS.jpg,5e911b2c197de40015083748,Directing,Director
526896,False,2,125738,Directing,Daniel Espinosa,Daniel Espinosa,1.585,/rq6TkUBkSXvOrmKEjG5lt8kuhF4.jpg,5b33ea1ec3a3685311019786,Directing,Director
801071,False,2,1976339,Directing,Lawrence Fowler,Lawrence Fowler,0.728,,603a6622126ec3004eacf53b,Directing,Director
337167,False,2,15890,Directing,James Foley,James Foley,3.801,/ujAhQvNNnBqa6ZP2C46DMdAp09w.jpg,56f86694c3a36816e8007742,Directing,Director
460465,False,2,1828590,Directing,Simon McQuoid,Simon McQuoid,1.393,/pFKRKvSb6N3CMNZYLpGmdSPIjch.jpg,593475c3c3a36859ef0253af,Directing,Director
455476,False,2,80577,Directing,Tomek Baginski,Tomek Baginski,0.716,/9XbvdXNL2sAojid4f5jv3VwW6FZ.jpg,614a7b06b04228008bffa466,Directing,Director
423108,False,2,1607672,Directing,Michael Chaves,Michael Chaves,1.263,/uS8waIEPA4N2llVZO1su1cIo0sW.jpg,5bb60a209251410dcb00d6db,Directing,Director
579974,False,2,147021,Directing,S. S. Rajamouli,S. S. Rajamouli,6.219,/g7jXGAVT8T5vq81fO5JWDleDc75.jpg,5c57c7d49251415e34691c90,Directing,Director
888257,False,0,1653067,Directing,Jordan Wayne Long,Jordan Wayne Long,0.74,/hXPEmWluj8QcaRWJIxXGDY5D7o1.jpg,61763de465e0a200627988f8,Directing,Director
888257,False,0,3283464,Directing,Matt Glass,Matt Glass,1.214,,61763dd2497560009297a2b5,Directing,Director
675054,False,2,964826,Directing,Chava Cartas,Chava Cartas,0.828,,6359e85a87e63e007cf8edcc,Directing,Director
985103,False,0,1749791,Directing,Berk Tokay,Berk Tokay,0.6,,6357001fc8a2d4007d81fe7d,Directing,Director
305470,False,2,1099862,Directing,Dean Israelite,Dean Israelite,1.4,/ejnQgx8jXDG2GQgtTk7n78rjtJS.jpg,58919aa79251412dcb00497d,Directing,Director
629542,False,2,1261455,Directing,Pierre Perifel,Pierre Perifel,1.789,/9LAG3yaiZngSaftBkPLODkd8GjP.jpg,6101d56c7d5f4b005e821bbf,Directing,Director
615777,False,2,136495,Directing,Damien Chazelle,Damien Chazelle,8.673,/14kRZ3XxNMyBv717YQSXr3wCucy.jpg,5d2c94bd3acd20000fd5c897,Directing,Director
801965,False,1,1663682,Directing,Abi Damaris Corbin,Abi Damaris Corbin,0.694,/wlalzhPlkMEk2mUZCyJP2UI9Xfk.jpg,603e8bf02f8d09002a1321a3,Directing,Director
933419,False,2,7395,Directing,Bobby Farrelly,Bobby Farrelly,4.869,/i5mt42m2MjMpFVrVYlYmp5ylLDy.jpg,61f8d00dae2811006a63fb02,Directing,Director
799379,False,2,1294527,Directing,Kim Hong-sun,Kim Hong-sun,2.124,/xvf4c49kDqfXW6Ry1lO9jeF7lGX.jpg,603313517d5f4b003f975ea9,Directing,Director
830788,False,1,1709460,Directing,Jessica M. Thompson,Jessica M. Thompson,0.732,/4Aubfq4teHqK8DrPx9TTBYnI3bo.jpg,60a2da85764b990040a057eb,Directing,Director
354912,False,2,8,Directing,Lee Unkrich,Lee Unkrich,4.408,/crb297utC6W4HSstOe5djDPTwEN.jpg,55d1c0b0c3a3686e35001ea6,Directing,Director
527774,False,2,1932178,Directing,Carlos López Estrada,Carlos López Estrada,2.044,/hmmicxProrj8sXYu5obBu5QNsNR.jpg,5f481bf33c3ab000326a8e42,Directing,Director
878375,False,2,129952,Directing,Sean McNamara,Sean McNamara,3.257,/iJLRIBB2P3LXsPBvzdYhf06Lful.jpg,6150c04df04d01002b13ba66,Directing,Director
198663,False,2,1179066,Directing,Wes Ball,Wes Ball,2.995,/zVPXrhuAxYAWlwDEWCaqeUPycFx.jpg,52fe4d859251416c91119095,Directing,Director
919355,False,2,1162038,Directing,Lawrie Brewster,Lawrie Brewster,1.008,,61c4cf8c65e0a20042105d52,Directing,Director
524434,False,1,1395183,Directing,Chloé Zhao,Chloé Zhao,3.697,/n0GzBiyx2KzwozZ9irQ8hJlf5By.jpg,6191c7c48e8d30004519318c,Directing,Director
736732,False,2,25645,Directing,Hirokazu Kore-eda,Hirokazu Kore-eda,4.427,/kGiVtlfQkpxmyR2uzgARVDmwQmS.jpg,5f45f2f271f095003482c669,Directing,Director
791333,False,2,57865,Directing,Álex de la Iglesia,Álex de la Iglesia,1.098,/vyZFSSNtY2jL06v4nJHLIT5fWa2.jpg,6013fc3fb5bc21003b9a8528,Directing,Director
934287,False,0,88497,Directing,Anders Rønnow Klarlund,Anders Rønnow Klarlund,0.6,,61fbb1918c0a4869ee14ddba,Directing,Director
296096,False,1,1096867,Directing,Thea Sharrock,Thea Sharrock,1.784,/qFfzWqgNnAuYW1OZWQci4smF49F.jpg,54337bdbc3a36831a9007ae2,Directing,Director
460458,False,2,100734,Directing,Johannes Roberts,Johannes Roberts,5.392,/8hHny6atmFXcuNl2m1AP3fIOayz.jpg,5c087fabc3a368252d0046c2,Directing,Director
842675,False,2,1100748,Directing,Frant Gwo,Frant Gwo,7.549,/wvRKczLxlqeDRMsJilWZpbHM9QA.jpg,624deb0b7e12f000a22900bc,Directing,Director
767401,False,2,74623,Directing,Kyle Newman,Kyle Newman,1.4,/mieIdxPhumlDRgkHUE4s9JUYoNd.jpg,5fba8a22a097dc003ef5deba,Directing,Director
545611,False,2,1317730,Directing,Daniel Scheinert,Daniel Scheinert,6.283,/5VSpMLDEmygCu4bfB89Y7NV6YjM.jpg,5b88a33c9251414cdd0023de,Directing,Director
545611,False,2,1383612,Directing,Daniel Kwan,Daniel Kwan,10.973,/pwzfO4BUd49jLrcrrb9u0DOi30b.jpg,5b88a3659251414cee0024ed,Directing,Director
878183,False,1,938833,Directing,Amy Rice,Amy Rice,0.98,,614febbd124c8d002a258e31,Directing,Director
588228,False,2,144816,Directing,Chris McKay,Chris McKay,2.193,/mQ42IPTpYQUOHuaVj19O1rBaZx9.jpg,5dcaf13f6c0e4f00133f78c8,Directing,Director
829280,False,2,173847,Directing,Harry Bradbeer,Harry Bradbeer,2.602,/1fGaCCtKp3ZCXCkWRzOn4l7YnBE.jpg,609d4e628dbc330040841873,Directing,Director
1015963,False,0,1978880,Directing,Zach Golden,Zach Golden,0.828,,6304d989097c49007f611559,Directing,Director
335795,False,2,1213162,Directing,Todd Holland,Todd Holland,1.985,/2BadWgY9hzJKpiRG63fo6NuE2Xw.jpg,618a9d972f266b0043eda7b6,Directing,Director
652574,False,0,1766723,Directing,Choi Jae-hoo,Choi Jae-hoo,1.314,,5de37f410cd44600193842b3,Directing,Director
293660,False,2,55252,Directing,Tim Miller,Tim Miller,6.064,/dCyBYwhO76j5wA96HPb6k5xk2Le.jpg,541bece00e0a2638e7000eb2,Directing,Director
760104,False,2,101542,Directing,Ti West,Ti West,2.329,/y65ZHU9m830lbdbggxC8eOT123S.jpg,5fa05fd7160e73003644ee1f,Directing,Director
901563,False,2,1274468,Directing,Lukas Dhont,Lukas Dhont,2.247,/viS3o7SiJKjRaJraHrWEPCH532m.jpg,619c9bcc4f9a9900437661bb,Directing,Director
982620,False,0,2050340,Directing,Justin Lee,Justin Lee,1.4,,64405adfd768fe02fc8f89ec,Directing,Director
879538,False,0,1102370,Directing,L. Gustavo Cooper,L. Gustavo Cooper,0.62,/a4qbFDnkRmzeDmBUwj0qTbZu3sp.jpg,615527b567dcc9008ceceb32,Directing,Director
82690,False,2,165787,Directing,Rich Moore,Rich Moore,1.757,/oIAmkZf9LuJuMqR8zSchoD3FJT8.jpg,5e9254b0fcb8cc00138622e0,Directing,Director
668461,False,2,10943,Directing,Francis Lawrence,Francis Lawrence,10.968,/pyGWo5mAwZ2Koe6leB2RjKd7vmc.jpg,5e3479cf4ca67600144f4d4c,Directing,Director
1108258,False,1,2129127,Directing,Judy Naidoo,Judy Naidoo,1.718,,642fd89c9a643506ab77d566,Directing,Director
330457,False,2,15774,Directing,Chris Buck,Chris Buck,1.174,/ponaYm3Xr1Pki8JVDSIzfA4NkNw.jpg,5e925387875d1a001942bffb,Directing,Director
899579,False,1,1061517,Directing,Roxanne Benjamin,Roxanne Benjamin,2.945,/f60EzAf2TnoiO0Kejx5kANTwIjr.jpg,61957650be7f35002a6a2f91,Directing,Director
512195,False,2,57633,Directing,Rawson Marshall Thurber,Rawson Marshall Thurber,3.574,/4gpzB12oy73qr5nWNNyZICz9nFB.jpg,5aac342192514116b10047e9,Directing,Director
38234,False,2,78108,Directing,Isaac Florentine,Isaac Florentine,3.955,/4PJrg3l105M2GMNazhu2DXZ1Wce.jpg,52fe46a19251416c9105a95b,Directing,Director
894246,False,2,25735,Directing,Christian Duguay,Christian Duguay,3.665,/2v1gj3tJC6btabF8xp0N4p0nlSz.jpg,618433ffd388ae0061291632,Directing,Director
762504,False,2,291263,Directing,Jordan Peele,Jordan Peele,7.16,/e0agB2xEqMKjTR8q31aqL0x0Bqf.jpg,5fa9c0e0a402c1004235e3c9,Directing,Director
818648,False,1,2229398,Directing,Alauda Ruiz de Azua,Alauda Ruiz de Azua,1.38,,63e4f45d90fca3008644766a,Directing,Director
919873,False,2,3382256,Directing,Darren Mann,Darren Mann,1.4,,61e15cbfc175b20041cf8e4e,Directing,Director
860623,False,0,3076703,Directing,Fansu Njie,Fansu Njie,0.6,,611471c709c24c007dd93724,Directing,Director
348893,False,2,100234,Directing,Todor Chapkanov,Todor Chapkanov,5.208,,56afac8e92514101e7000694,Directing,Director
10192,False,2,64151,Directing,Mike Mitchell,Mike Mitchell,3.723,/9ErS7QpRTxPNPreL6hInXYUdF1X.jpg,52fe433f9251416c750090bf,Directing,Director
429473,False,1,402272,Directing,Anna Foerster,Anna Foerster,0.6,,584a0a19c3a368140a01a926,Directing,Director
801860,False,2,73693,Directing,Cesc Gay,Cesc Gay,1.62,/wicz7whWehQS3C31xJVJjRPbKoQ.jpg,603e3de500213400769b7862,Directing,Director
791155,False,2,142272,Directing,Henry Joost,Henry Joost,2.304,/4ECqJY42ovB67CU0KBuM1qHwse5.jpg,601303aeccde04003e2a1827,Directing,Director
791155,False,2,142276,Directing,Ariel Schulman,Ariel Schulman,2.091,/a7HwyaAfDvzXVwqqpR7PTKrKKT6.jpg,601303d646f3540041ba3a65,Directing,Director
746524,False,2,37948,Directing,Brad Anderson,Brad Anderson,5.979,/4XCOsnXocIsOTLdVjktj3gqTu2b.jpg,5f6d0fa9d55e4d00377825eb,Directing,Director
701952,False,2,2615502,Directing,Choi Min-II,Choi Min-II,0.609,,5eb6575aca7ec6001f7a9f16,Directing,Director
106646,False,2,1032,Directing,Martin Scorsese,Martin Scorsese,13.616,/9U9Y5GQuWX3EZy39B8nkk4NY01S.jpg,52fe4a6dc3a36847f81cd4bf,Directing,Director
532639,False,2,24,Directing,Robert Zemeckis,Robert Zemeckis,6.742,/lPYDQ5LYNJ12rJZENtyASmVZ1Ql.jpg,5daa57d3b2681f00169175f2,Directing,Director
900667,False,2,90502,Directing,Goro Taniguchi,Goro Taniguchi,2.821,/ivwYu0E0k2zVvhmkZDIDC1K0A2g.jpg,6199be5963536a008f6a7f4c,Directing,Director
1047041,False,2,1144885,Directing,Yuzuru Tachikawa,Yuzuru Tachikawa,2.09,/bosjVUAL6mVC7D58w9YxuP2reDw.jpg,638745bb1b157d00b787f1c2,Directing,Director
945675,False,2,1406214,Directing,Gavin Lin,Gavin Lin,1.98,,622145e4eea34d004303881f,Directing,Director
670327,True,2,2855270,Directing,Hideki Araki,Hideki Araki,12.754,,5fc8e3c48261ee003f3ccc64,Directing,Director
773867,False,2,1294594,Directing,Moon Hyun-sung,Moon Hyun-sung,0.6,,5fced404629b2c003ef9d5d8,Directing,Director
297270,False,2,97180,Directing,Steve Loter,Steve Loter,1.807,/5pwhyMiHLo4MNmIXxo7lM5KRaPo.jpg,543b7921c3a368198c004d08,Directing,Director
338947,False,2,141962,Directing,David Bruckner,David Bruckner,1.794,/ziv4BhpMsaGsqaM6p9sUs62MOzG.jpg,5e90eaa84a4bf60fa2519587,Directing,Director
400160,False,2,49903,Directing,Tim Hill,Tim Hill,4.342,/jJ4UQBlQ71aJzU75ZxnO5gdTbnj.jpg,5c2b62020e0a2655f238d898,Directing,Director
1010821,False,1,1166002,Directing,Kirsten Lepore,Kirsten Lepore,1.4,/rnBSMQ7b1PrICNxOfKAkf1Y0LAe.jpg,62f359581f748b007cc9c051,Directing,Director
928123,False,2,26760,Directing,Tsui Hark,Tsui Hark,5.862,/9WTG1Feva6S7n09dxON40KHBsuk.jpg,61e5e3a40cd32a006ad85ca6,Directing,Director
1015724,False,0,2269906,Directing,Audie Harrison,Audie Harrison,0.6,,633b7289175051007c420b55,Directing,Director
425909,False,2,52443,Directing,Jason Reitman,Jason Reitman,3.642,/eNNN1dwfB6b6p2hoEG1xyoa7H2p.jpg,5c3e90a80e0a2638678ff15c,Directing,Director
615457,False,2,1169024,Directing,Ilya Naishuller,Ilya Naishuller,2.086,/gvBwViahAMgKrrXi5RX69JZ60dY.jpg,5d2b2930caab6d19c5987c69,Directing,Director
800815,False,2,65167,Directing,Scott Cooper,Scott Cooper,4.963,/zuT4LxFrGq2fCHYD8R6441OmRym.jpg,60394947028f140059cfcc1b,Directing,Director
917300,False,2,21825,Directing,Nick Lyon,Nick Lyon,1.712,,61bd2af309ed8f00669a3e63,Directing,Director
1049233,False,0,1610284,Directing,Daniel Markowicz,Daniel Markowicz,0.6,,63776498336e01007fd1fb27,Directing,Director
1098239,False,0,3957629,Directing,Celso García,Celso García,0.6,,640b59db41a561008519fdf2,Directing,Director
820067,False,2,1495399,Directing,Masato Jimbo,Masato Jimbo,0.6,/azZeT4v6OREIiW3zvNzlKaVGwjT.jpg,622369a8e9da69006ee1c935,Directing,Director
816956,False,0,117883,Directing,K. Asher Levin,K. Asher Levin,0.6,,6071c7ee4b9bae006ef28db5,Directing,Director
747803,False,2,2119504,Directing,Andrew Baird,Andrew Baird,1.4,,5f722746d40d4c003960fec0,Directing,Director
1105283,False,0,3981489,Directing,Jose Sierra,Jose Sierra,0.6,,6421cb992dc9dc007f0dcb71,Directing,Director
856245,False,1,1657527,Directing,Agustina San Martín,Agustina San Martín,0.6,/sZxcJ3WgsFOaCzHfoX7dqkgobIq.jpg,6104e4964f33ad005db7842a,Directing,Director
619264,False,2,2374023,Directing,Galder Gaztelu-Urrutia,Galder Gaztelu-Urrutia,2.239,/rAPQ6GjKHbmD0zuwizhu5g3GlCB.jpg,5d3f4e46cb30840012d66e3e,Directing,Director
593643,False,2,57199,Directing,Mark Mylod,Mark Mylod,10.274,/6Nwg31BrgPkCjZ054Pso3ctg3Ov.jpg,60be63e939a45d0029bc20b8,Directing,Director
728754,False,2,43652,Directing,Takashi Yamazaki,Takashi Yamazaki,2.031,/2NzSdgQcT7ZtK2YJHHc8Af6kFBL.jpg,5f227882caaca200336f7115,Directing,Director
728754,False,2,1311591,Directing,Ryuichi Yagi,Ryuichi Yagi,1.388,/tLR0yJZJjbKvaAHoYtZLLFJVimA.jpg,5f22789843999b0036558739,Directing,Director
497698,False,1,93286,Directing,Cate Shortland,Cate Shortland,2.815,/4XvyAyqYH8QDMbo0OwZtRHtbLti.jpg,5b47e3b80e0a267ad500fb11,Directing,Director
705996,False,2,10099,Directing,Park Chan-wook,Park Chan-wook,11.091,/jsSFCVB7MhuVbSLwTgESiXEiNjt.jpg,5ec34edc18b7510020ca1390,Directing,Director
537915,False,1,1586194,Directing,Jenny Gage,Jenny Gage,0.6,,5b5cefbac3a368422c01a61f,Directing,Director
768744,False,2,1307036,Directing,Kenji Nagasaki,Kenji Nagasaki,1.162,/ocQTs3KldutDj5zmqpxN4QsZzxC.jpg,5fc50fbd420228003fc48eb3,Directing,Director
379686,False,2,72024,Directing,Malcolm D. Lee,Malcolm D. Lee,1.757,/aae8K7qO5XYployiStHbAMMbahM.jpg,5d2ded0a66e469001180a108,Directing,Director
639721,False,2,142587,Directing,Greg Tiernan,Greg Tiernan,1.92,,5f7e10b435c30a0037719803,Directing,Director
166426,False,2,20307,Directing,Joachim Rønning,Joachim Rønning,1.625,/6Ngvvc3WIPgg7L0vvMUYs4uHYjR.jpg,52fe4c9cc3a36847f8236a6b,Directing,Director
166426,False,2,20308,Directing,Espen Sandberg,Espen Sandberg,3.266,/meoiaU4mxGVHFHLIedATpqROEnz.jpg,52fe4c9cc3a36847f8236a71,Directing,Director
626872,False,2,1059129,Directing,Han Jae-rim,Han Jae-rim,1.4,/rVJXoQz39swRxiH2Mg1vN806NC2.jpg,5d672a0ba9b9a40010f4370b,Directing,Director
929562,False,2,224897,Directing,Hector Barron,Hector Barron,0.6,,61eaeb1aea37e0009e803879,Directing,Director
452251,False,2,1769763,Directing,Lee Ri-dan,Lee Ri-dan,2.905,,5b366d2ec3a368531a02a167,Directing,Director
1025169,False,1,2399479,Directing,Pailin Wedel,Pailin Wedel,0.608,,6324b9c3fd4a96007a28d059,Directing,Director
518896,False,2,143912,Directing,Ng Yuen-fai,Ng Yuen-fai,1.406,,5ad6a6c50e0a2674cb00324d,Directing,Director
122917,False,2,108,Directing,Peter Jackson,Peter Jackson,12.974,/bNc908d59Ba8VDNr4eCcm4G1cR.jpg,52fe4a87c3a368484e158b65,Directing,Director
67308,False,2,548481,Directing,Christopher Sun,Christopher Sun,0.833,/9vjcvsYx33jvpUwdhmzxlGTp8jd.jpg,52fe4760c3a368484e0c3b2d,Directing,Director
936061,False,2,88077,Directing,Alex Zamm,Alex Zamm,0.642,/2Rtymz6bQ23cEbnL2dLpjM0ZCAP.jpg,62017d52e9da69008e07db53,Directing,Director
438631,False,2,137427,Directing,Denis Villeneuve,Denis Villeneuve,9.532,/zdDx9Xs93UIrJFWYApYR28J8M6b.jpg,58920db99251412dd10093b4,Directing,Director
790496,False,2,588822,Directing,Radu Jude,Radu Jude,1.62,/rOYPp2WUIvWB2HXNIICT44jB7CY.jpg,60107b3b92e55b004069ece0,Directing,Director
581528,False,2,1910480,Directing,Lee Won-tae,Lee Won-tae,2.01,/c2zEovcnUXCrKyxEn5a9Y1TkG3P.jpg,5c622c0c0e0a267df4973f2f,Directing,Director
1930,False,2,87742,Directing,Marc Webb,Marc Webb,5.232,/65tk6xLNEW4EG0CSrxbVeHDi03a.jpg,52fe4323c3a36847f803d167,Directing,Director
1073736,False,0,2628883,Directing,Pedro Flores Maldonado,Pedro Flores Maldonado,0.6,/9uGVBcwmBwRDxYrIMlUqZg49Pd7.jpg,63c2172417b5ef00d360b86a,Directing,Director
589754,False,2,115122,Directing,Dmitriy Dyachenko,Dmitriy Dyachenko,1.024,/3q184BKx0f6D13YMrB8UAoVUFZc.jpg,5c9e1568c3a3686f0500b415,Directing,Director
24021,False,2,27571,Directing,David Slade,David Slade,1.13,/9jL9OasecqvhQFvGYQtB4K6omGf.jpg,52fe447cc3a368484e025f4b,Directing,Director
616820,False,2,64141,Directing,David Gordon Green,David Gordon Green,5.489,/fJqIVaVwLeFBlZKQTDbzbcvV4XZ.jpg,5d3203c2caab6d31b2a431af,Directing,Director
803114,False,2,1264876,Directing,Lê Văn Kiệt,Lê Văn Kiệt,1.38,/i8sojickGYGbPnIYRj5KBjQmxjr.jpg,604414e684f249005a537e17,Directing,Director
124905,False,2,129894,Directing,Gareth Edwards,Gareth Edwards,1.045,/mHk82Va9IGl1cl4ywQdQWP56MPn.jpg,5e8237b8ce4ddc0018758b4d,Directing,Director
166428,False,2,69797,Directing,Dean DeBlois,Dean DeBlois,2.57,/miMZ0l4rY81NiyMviWz1BeTGtuE.jpg,54cd6a08c3a3687f8000238e,Directing,Director
511424,False,2,109891,Directing,Klaus Härö,Klaus Härö,1.973,/dyxPndoEL714bf2pzfyeZThcmMt.jpg,5aa7e03c0e0a263dc701f10b,Directing,Director
324857,False,2,151007,Directing,Peter Ramsey,Peter Ramsey,2.086,/9vCpMCgf5R0EQkWbylKTvtxzsB.jpg,5a2bdad2925141032c13b87e,Directing,Director
324857,False,2,936670,Directing,Bob Persichetti,Bob Persichetti,2.502,/e8ezXe2id6TRTxDsL9lTpw4pM93.jpg,57f3dcefc3a3682f800001d9,Directing,Director
615173,False,2,557736,Directing,Park Hoon-jung,Park Hoon-jung,2.688,/sIfrrVBKzaNE4K84NJ46GLggszn.jpg,5d29b32dbe4b3632c4a0ecfa,Directing,Director
876792,False,2,1654352,Directing,Yasuhito Kikuchi,Yasuhito Kikuchi,2.908,,6372d61f21621b00cd63b4e0,Directing,Director
43347,False,2,9181,Directing,Edward Zwick,Edward Zwick,5.178,/xN7GHXkzCK2y9P16g6n3a7uhNAk.jpg,52fe4640c3a36847f80f4a8b,Directing,Director
254128,False,2,132876,Directing,Brad Peyton,Brad Peyton,2.849,/fJFxUT4CSUz047vlXdEBYIQjjFO.jpg,54dba924925141618c002232,Directing,Director
317442,False,2,2320943,Directing,Tsuneo Kobayashi,Tsuneo Kobayashi,1.38,,5ce92918925141578bb8e8ac,Directing,Director
397567,False,2,84969,Directing,Kim Yong-hwa,Kim Yong-hwa,2.188,/7Y7v7kInxRFLYYr6zNib8E3CcXR.jpg,5738170ec3a36839c500001f,Directing,Director
838484,False,0,1203968,Directing,Toby Meakins,Toby Meakins,0.832,/uz7ztCa4owCit1ehTcvmdAK9WD0.jpg,60c06b9d07216600409fd4d6,Directing,Director
366672,False,2,18898,Directing,Rob Minkoff,Rob Minkoff,2.549,/fn5QA0bqJn6tk4Wt1QonjojFPjd.jpg,60936d45fd4f800077517794,Directing,Director
366672,False,2,173394,Directing,Chris Bailey,Chris Bailey,2.066,/lWzix3xGaI6fvLULrVnFjrnhj55.jpg,62d26d5e158c85029d583935,Directing,Director
366672,False,0,1535020,Directing,Mark Koetsier,Mark Koetsier,0.6,,5f92053355c1f4003928ba09,Directing,Director
800345,False,2,548646,Directing,Jung Byung-gil,Jung Byung-gil,1.4,/wWkvEhbAjNulm4fDQ945G8S3dj0.jpg,60372892e627190041297882,Directing,Director
569094,False,2,89596,Directing,Joaquim Dos Santos,Joaquim Dos Santos,1.505,/pMJQqL9kYHlZIw3pgJYpFOMGTBq.jpg,5c17ccfe0e0a26037f3e5aa6,Directing,Director
569094,False,2,2451598,Directing,Kemp Powers,Kemp Powers,1.646,/4fMeoj58Wz7P8U1BDaEWgJDqKHL.jpg,607e08761b1f3c006eb33d8c,Directing,Director
904039,False,0,1496456,Directing,Chad Van De Keere,Chad Van De Keere,0.6,,62103558be2d490040e95cd6,Directing,Director
619329,False,2,584295,Directing,Mu Kalanjiyam,Mu Kalanjiyam,9.294,/jlcpPPZyFvkyf177qfgd6rxgfo5.jpg,5d3fbd4921621b4d6bf44a75,Directing,Director
916719,False,2,74629,Directing,Jon Keeyes,Jon Keeyes,1.4,/2rDJfpaD5fzEYzMcCs4eQlzqkFN.jpg,61bb4400fa404600870f9fad,Directing,Director
1008779,False,0,1551199,Directing,Alonso O. Lara,Alonso O. Lara,0.694,,6330a9d6d38b580080dfdaf3,Directing,Director
807356,False,1,1451203,Directing,Chloe Okuno,Chloe Okuno,1.38,/l3D6xfgjyuSHwnJ9FLmyes6FycX.jpg,6053c77ceb79c2003d19cbd7,Directing,Director
968857,False,1,3323719,Directing,Jasmine Ebony Thomas,Jasmine Ebony Thomas,0.6,,626afecd9b6e470067110dd0,Directing,Director
818647,False,2,1111138,Directing,Marçal Forés,Marçal Forés,2.598,/jyc4BWShhtfH9QvYnJt8VoEpOiy.jpg,60782dfe7a97ab00409c6c20,Directing,Director
587807,False,2,20400,Directing,Tim Story,Tim Story,2.108,/d1VJwZmNnsZlDq9aAjJf95tehKh.jpg,5c887b2c0e0a267d08c026cd,Directing,Director
228150,False,2,19769,Directing,David Ayer,David Ayer,3.419,/2oBT2jQbsV8IWPMr3Cm87YBJxGu.jpg,52fe4ec09251416c75161289,Directing,Director
833425,False,2,1661695,Directing,Damien Power,Damien Power,0.6,/uwLQ6melUfwoWkjYh3h19MogC2M.jpg,60ad3929297338005922e78a,Directing,Director
921360,False,2,231705,Directing,Matt Eskandari,Matt Eskandari,1.84,/kSg4nKaFXsKZyO2hI48jAkBkPEY.jpg,61cd340f41aac4005f4e5603,Directing,Director
