movie_id,keyword_id,keyword_name
27902,10792,marooned
27902,10793,resort
27902,11870,teen movie
27902,170682,lying
4723,236,suicide
4723,380,sibling relationship
4723,470,spy
4723,530,prophecy
4723,539,middle east
4723,949,terrorist
4723,970,parent child relationship
4723,1157,husband wife relationship
4723,1197,nevada
4723,1453,amnesia
4723,1501,allegory
4723,1583,mass murder
4723,1930,kidnapping
4723,1936,blackmail
4723,3541,afghanistan
4723,4379,time travel
4723,4654,undercover agent
4723,5965,marxism
4723,6212,smuggling (contraband)
4723,7375,twin brother
4723,9732,film in film
4723,9887,surrealism
4723,10131,interracial relationship
4723,10150,end of the world
4723,10410,conspiracy
4723,13015,terrorism
4723,156761,split personality
4723,157222,big corporation
4723,161891,doppelgänger
4723,182058,government corruption
4723,186219,southern california
4723,186760,alternate timeline
4723,208179,environmental issue
4723,208731,world war iii
4723,209525,mysterious past
4723,214655,absurdism
4723,216942,fourth dimension
10461,4720,ritual
10461,5593,pornographic video
10461,9714,remake
10461,9844,car crash
57089,616,witch
57089,1994,wolf
57089,4174,little red riding hood
57089,9663,sequel
57089,10947,goat
57089,179430,aftercreditsstinger
57089,179431,duringcreditsstinger
345923,107,"barcelona, spain"
345923,1157,husband wife relationship
345923,2587,married couple
345923,3432,"bangkok, thailand"
345923,3434,thailand
345923,6946,blonde
345923,157572,surgical operation
345923,209574,regaining sight
345923,213833,blind woman
146227,4776,race against time
146227,155963,driver
10216,521,"washington dc, usa"
10216,1475,telepathy
10216,1718,dna
10216,3070,mercenary
10216,3725,pregnancy
10216,4375,transformation
10216,6898,quarantine
10216,9410,hybrid
10216,10562,on the run
10216,10714,serial killer
10216,11265,mind reading
10216,11628,cloning
10216,12670,"los angeles, california"
10216,13031,creature
10216,14626,astronaut
10216,17987,killing spree
10216,163045,impregnation
10216,188957,virus
10216,232090,sexual predator
10216,235513,alien dna
9037,4344,musical
9037,8290,talent show
9037,14735,motorcycle
9037,187056,woman director
9405,470,spy
9405,779,martial arts
9405,949,terrorist
9405,1223,switzerland
9405,1568,undercover
9405,1589,sniper
9405,4289,secret agent
9405,6163,arms dealer
9405,9748,revenge
9405,219404,action hero
3093,33649,legs
3093,161693,soho london
3093,161705,jacuzzi
3093,207767,erotic thriller
11895,271,competition
11895,1919,mayor
11895,3149,gangster
11895,5340,investigation
11895,5440,adversary
11895,10726,gang
11895,156236,jewel thief
11252,2669,motel
11252,8627,stolen money
11252,9826,murder
11252,160059,psychosis
11252,176182,psycho
71670,4426,sadism
71670,9663,sequel
71670,13006,torture
71670,14570,las vegas
71670,193698,torture porn
11090,1566,dream
11090,6021,employee
11090,9844,car crash
11090,14760,scientist
11090,15090,police officer
11090,175884,organ donation
11090,179430,aftercreditsstinger
11090,210689,virility
99770,3035,roman
99770,9717,based on comic
99770,164663,courtship
99770,222185,1st century
10676,1004,commercial
10676,1382,factory
10676,1420,gas station
10676,1805,curfew
10676,2546,mask
10676,3335,halloween
10676,6158,cult
10676,11612,hospital
10676,13005,doctor
10676,34079,death
10676,159433,surveillance camera
10676,207031,stonehenge
440471,310,artificial intelligence
440471,378,prison
440471,779,martial arts
440471,9663,sequel
440471,12361,hacking
440471,14544,robot
440471,154884,escape artist
440471,171957,go
440471,187660,rubik's cube
440471,191047,prison break
440471,246238,guns
4474,242,new york city
4474,334,flying
4474,1594,ex-boyfriend
4474,1595,ex-girlfriend
4474,9715,superhero
4474,33637,super power
14199,7942,imaginary friend
14199,10216,outcast
14199,15097,shark
407451,818,based on novel or book
407451,5561,child prodigy
407451,9714,remake
407451,18035,family
407451,187056,woman director
407451,227981,mixed race
12279,282,video game
12279,310,artificial intelligence
12279,2434,liberation
12279,3650,child hero
12279,4289,secret agent
12279,10364,mission
12279,195733,game developer
12279,269958,trapped in a game
8814,779,martial arts
8814,1299,monster
8814,1721,fight
8814,3822,teleportation
8814,10761,superhuman
8814,13031,creature
8814,15218,special forces
8814,15248,commando
8814,41645,based on video game
8814,162482,severed ear
8814,162484,future war
8814,162487,wisecrack humor
8814,219404,action hero
8814,243676,2040s
440,1297,predator
440,1981,colorado
440,5387,national guard
440,9410,hybrid
440,9951,alien
440,10326,morgue
440,13031,creature
440,163386,alien possession
440,163392,triangle
440,163395,infestation
440,226177,xenomorph
2486,818,based on novel or book
2486,1475,telepathy
2486,2035,mythology
2486,2343,magic
2486,3930,bravery
2486,4152,kingdom
2486,4252,black magic
2486,5457,mythical creature
2486,6917,epic
2486,7376,princess
2486,12554,dragon
2486,14946,fictional war
2486,41355,teacher student relationship
2486,170362,fantasy world
2486,177912,wizard
2486,188178,teenage hero
2486,211227,high fantasy
2486,234213,sword and sorcery
2486,246466,based on young adult novel
2486,269233,good versus evil
2486,272331,elf
2486,298079,good vs evil
2486,307221,dragon rider
13613,12377,zombie
70868,3725,pregnancy
70868,14724,family vacation
70868,33476,widower
70868,40916,working mum
70868,40917,in-laws
134375,207317,christmas
522444,1964,cave
522444,5160,animal attack
522444,5657,australia
522444,10349,survival
522444,13031,creature
522444,14785,underwater
522444,18330,nature
522444,195325,crocodile attack
522444,239821,man vs nature
522444,241432,northern territory
18843,2752,ranch
18843,9663,sequel
18843,11477,anthropomorphism
18843,18165,animal
10306,520,"chicago, illinois"
10306,3350,poltergeist
10306,3684,religion and supernatural
10306,9663,sequel
10306,14999,devil
10306,15001,demon
10306,33637,super power
619592,642,robbery
619592,2124,puerto rico
619592,2215,hurricane
619592,3882,gang of thieves
619592,6149,police
619592,9826,murder
619592,10051,heist
619592,11258,suicidal
619592,14527,storm
619592,33347,apartment building
619592,156031,art theft
523638,10084,rescue
523638,10541,curse
523638,10941,disappearance
523638,15009,criminal
9656,65,holiday
9656,2467,difficult childhood
9656,5707,childhood trauma
9656,6259,psychopath
9656,9714,remake
9656,10714,serial killer
9656,13112,murderer
9656,186466,christmas horror
9656,207317,christmas
492336,2988,shark attack
492336,9663,sequel
492336,10292,gore
492336,13031,creature
492336,14760,scientist
492336,15097,shark
11597,380,sibling relationship
11597,697,loss of loved one
11597,6464,uncle
11597,6476,toy shop
11597,7136,technical toy
11597,10911,inheritance
11597,14643,battle
11597,207317,christmas
11597,288883,evil toys
10718,417,corruption
10718,1595,ex-girlfriend
10718,2231,drug dealer
10718,9748,revenge
10718,10726,gang
10718,14735,motorcycle
10718,14736,motorcycle gang
9826,1308,secret identity
9826,1321,gold
9826,3149,gangster
9826,3284,phantom
9826,3625,silver
9826,4933,battle for power
9826,8643,jade
9826,9717,based on comic
9826,10787,jungle
9826,203423,masked hero
9826,212009,crystal skull
345915,8015,cop
345915,9727,thief
345915,10726,gang
345915,11168,private investigator
345915,12670,"los angeles, california"
345915,15162,dog
39691,13006,torture
39691,179430,aftercreditsstinger
39691,179431,duringcreditsstinger
10577,186,christianity
10577,212,"london, england"
10577,779,martial arts
10577,1721,fight
10577,3133,vampire
10577,4197,bite
10577,4375,transformation
10577,9259,vampire hunter (slayer)
10577,10886,punishment
10577,12564,werewolf
10577,15032,gothic horror
10577,261274,dracula
681019,1890,camping
681019,3544,machete
681019,5774,forest
681019,8782,pedophile priest
681019,9866,basement
681019,10221,meteorite
681019,14895,cannibal
681019,15016,twins
681019,15127,killer
681019,21747,poland
681019,50009,survival horror
681019,233300,genetic mutation
681019,276142,gay character
681019,282453,surprise ending
10477,271,competition
10477,3658,career
10477,6075,sports
10477,11695,automobile
94348,185994,ex military
9053,271,competition
9053,779,martial arts
9053,780,kung fu
9053,782,assassin
9053,1721,fight
9053,2041,island
9053,3436,karate
9053,5801,nerd
9053,5970,wrestling
9053,7984,bikini
9053,9725,sword fight
9053,10278,ninja
9053,12380,tournament
9053,14601,explosion
9053,41645,based on video game
9053,178507,swimsuit
102207,5457,mythical creature
102207,8353,eternal youth
102207,9717,based on comic
102207,12193,reporter
102207,166103,amazon rainforest
11825,772,handcuffs
11825,4668,police operation
11825,5340,investigation
11825,7477,police everyday life
11825,208335,miami beach
11453,437,painter
11453,587,"amsterdam, netherlands"
11453,630,dolphin
11453,1295,europe
11453,1667,pimp
11453,2699,fetish
11453,3248,gigolo
11453,11722,male prostitute
11453,13059,prostitution
11453,34112,wig
11453,41327,snorkel
11453,41328,whistle
10628,1322,money delivery
10628,5090,fool
10628,5657,australia
10628,160488,hoodlum
10628,208662,kangaroo
10628,209220,live action and animation
10628,257962,alice springs
243938,4379,time travel
243938,4563,virtual reality
243938,5455,time machine
243938,6410,hallucinogen
243938,9663,sequel
243938,11830,hot tub
243938,179431,duringcreditsstinger
243938,288422,change the past
282813,1299,monster
282813,3762,darkness
282813,18034,desert
282813,41586,archaeologist
282813,163053,found footage
282813,163347,egyptology
282813,212436,anubis
13184,782,assassin
13184,1293,asia
13184,1419,gun
13184,1635,deaf-mute
13184,2708,hitman
13184,3432,"bangkok, thailand"
13184,3434,thailand
13184,3688,strip club
13184,4488,apprentice
13184,5824,video surveillance
13184,9714,remake
13184,9826,murder
13184,9856,flashback
13184,10085,betrayal
13184,10391,mafia
13184,10950,shootout
13184,12391,boat chase
13184,14601,explosion
13184,14967,foot chase
13184,15127,killer
13184,41644,gunshot
13184,195295,motorcycle chase
13184,226409,crisis of conscience
10987,1583,mass murder
10987,3335,halloween
10987,5034,attempt to escape
10987,6259,psychopath
10987,6406,escape agent
10987,9663,sequel
10987,9826,murder
10987,10685,escape
10987,12339,slasher
10987,13005,doctor
10987,13140,niece
10987,34079,death
10987,156075,evil
10987,156851,psychiatric ward
10987,217324,murder hunt
10987,232795,halloween night
10016,839,planet mars
10016,2095,anti hero
10016,2964,future
10016,3497,hot air balloon
10016,6015,mining
10016,7118,escaped convict
10016,9685,futuristic
10016,9712,possession
10016,9856,flashback
10016,12377,zombie
10016,13008,train
10016,50009,survival horror
10016,157791,self mutilation
10016,162686,battering ram
10016,162846,ghost
10016,166695,cavern
10016,166701,ghost town
10016,246238,guns
10016,252634,outer space
288158,818,based on novel or book
288158,3358,haunted house
288158,6152,supernatural
288158,9663,sequel
288158,10224,haunting
288158,162846,ghost
316154,259,amputation
316154,1930,kidnapping
316154,4458,post-apocalyptic future
316154,4565,dystopia
316154,4849,exile
316154,11494,drug use
316154,14895,cannibal
316154,159028,cult leader
316154,187056,woman director
11158,1412,becoming an adult
11158,1436,inventor
11158,3256,infant
11158,18035,family
292280,2024,wisconsin
292280,6152,supernatural
292280,9955,urban legend
292280,157146,hooded figure
292280,187056,woman director
292280,206298,young adult
292280,207844,college student
632727,1556,texas
632727,1583,mass murder
632727,9663,sequel
632727,9826,murder
632727,10292,gore
632727,10714,serial killer
632727,11181,decapitation
632727,11545,leatherface
632727,12339,slasher
632727,12394,chainsaw
632727,14546,massacre
632727,14895,cannibal
632727,14901,body mutilation
632727,161184,reboot
632727,163082,gentrification
632727,247372,skinning
632727,272603,massacres
347969,155573,wild west
80280,3684,religion and supernatural
80280,4884,infection
80280,9663,sequel
80280,15001,demon
80280,161261,demonic possession
80280,162521,flesh eating
80280,163053,found footage
6280,1009,baby
6280,1279,medicine
6280,3725,pregnancy
6280,6007,media
6280,14760,scientist
6280,221297,male pregnancy
6280,228611,fertility
6280,228637,gynaecology
6280,228638,ceasarean birth
9920,1418,skyscraper
9920,3133,vampire
9920,4399,victim
9920,4565,dystopia
9920,13005,doctor
9920,157202,one woman army
9920,180436,hemophagia
9920,180439,stamina
9920,180440,totalitarian
9920,180441,antigen
9920,180443,cure
9920,180445,strength
9920,180447,biological warfare
9920,180464,lab technician
9920,180465,rooftop fight
9920,180466,gravity
9920,180467,light sensitivity
256961,6490,shopping mall
256961,14570,las vegas
256961,41180,security guard
93856,1618,radiation
93856,3275,nuclear radiation
93856,4368,nuclear power plant
93856,5159,tourist
93856,9743,stranded
93856,11371,deserted town
93856,163086,pripyat
93856,210326,chernobyl
93856,288748,chornobyl
11918,2095,anti hero
11918,6270,high school
11918,9312,dragonfly
11918,9715,superhero
11918,9741,radioactivity
11918,9755,parody
11918,11931,spoof
11918,179431,duringcreditsstinger
329440,1252,suicide attempt
329440,5707,childhood trauma
329440,6152,supernatural
329440,11322,female protagonist
329440,12369,"tokyo, japan"
329440,204353,identical twin
329440,223620,lost in the woods
329440,241738,sister sister relationship
329440,275682,mount fuji
329440,288823,aokigahara
351211,1261,river
351211,1890,camping
351211,1891,tent
351211,2217,rain
351211,3352,tree
351211,4382,flashlight
351211,4884,infection
351211,5729,maryland
351211,5774,forest
351211,6152,supernatural
351211,9720,woods
351211,11665,handheld camera
351211,158176,campfire
351211,162177,subjective camera
351211,163053,found footage
351211,209568,folk horror
351211,223620,lost in the woods
2395,271,competition
2395,1200,greece
2395,1396,colosseum
2395,2070,olympic games
2395,2280,emperor
2395,2343,magic
2395,2673,horse
2395,3035,roman
2395,5276,wild boar
2395,6088,governance
2395,9717,based on comic
37169,1930,kidnapping
37169,3262,surgeon
37169,14901,body mutilation
37169,160059,psychosis
37169,193698,torture porn
372343,703,detective
372343,818,based on novel or book
372343,1419,gun
372343,1442,winter
372343,2602,cellar
372343,3623,cabin
372343,10115,snowman
372343,10714,serial killer
372343,10794,snow
372343,15016,twins
372343,17972,plastic surgeon
372343,33457,alcoholic
372343,160059,psychosis
372343,192687,"oslo, norway"
